ela_mean,ela_std,ela_max,ela_high_pixel_ratio,metadata_anomaly_score,file_size_kb,page_count,font_count,image_count,creation_to_mod_delta_days,has_javascript,has_encryption,text_extraction_failed,label
28.82316834390248,21.211066615636657,148.72761293149443,0.022562533665529228,0,1935.4097403235564,22,1,12,23.18181780035049,0.0,1.0,0.0,0
21.935734196753177,18.796825668719286,106.55643255679544,0.011622869617573717,0,1970.8438867891507,16,5,3,189.03611363370442,0.0,0.0,0.0,0
21.13924821049801,7.561102769937609,94.03592079688156,0.13315638476284647,0,1900.0794310936185,22,6,10,249.20627752773476,0.0,0.0,0.0,0
38.96105947855534,14.332687399003742,91.98387823550766,0.13345705801865962,0,422.9533819870961,3,4,14,102.54216499490984,0.0,0.0,0.0,0
22.8053545800313,22.583628117831502,104.84734211753963,0.04277344331125271,1,3469.7133185569437,29,3,7,133.59488802165515,0.0,0.0,0.0,0
59.14734397773504,17.855548269598557,121.76761577934995,0.14649264559725136,0,4019.1088338413892,3,9,12,310.43404333993794,0.0,0.0,0.0,0
28.150072499128072,6.24448345304484,139.76140083423854,0.0056924595359806205,1,3339.668168644747,27,2,6,279.52632464129186,0.0,0.0,0.0,0
184.5331241873546,37.30051835553371,247.12247839828984,0.29918657983981,2,94.10640483426442,4,2,3,2.0,0.0,0.0,0.0,1
165.9325495867721,52.40347015226732,225.4470605618096,0.5554764850187542,4,603.2994107260635,1,0,2,-1.0,0.0,0.0,1.0,1
29.175754725515247,6.375412039422956,129.2105779414958,0.11059045246885565,1,1220.1995968179174,12,6,12,261.5402207188364,0.0,0.0,0.0,0
57.213324455671696,14.484284333149276,136.20426509893133,0.12668240978026055,0,4153.131597045853,17,8,2,204.6471758112826,0.0,0.0,0.0,0
50.598387119540085,22.34304302002244,117.3008166288677,0.007044663361150094,0,3828.309814386544,13,2,0,172.92725176776435,0.0,0.0,0.0,0
106.88493836488149,31.608346233041907,204.73647290091836,0.21567258870384945,3,409.4324078336529,2,0,4,-1.0,0.0,0.0,0.0,1
94.93989772967404,36.71166652974711,242.77413460857346,0.6873397310116153,3,664.5043992978084,4,1,4,0.0,1.0,0.0,1.0,1
96.03123002771615,32.64191874777737,207.40098991081706,0.23077351195713597,2,122.41508725040752,3,2,0,-1.0,0.0,0.0,0.0,1
159.90850251528252,36.94791321917591,200.4149354457424,0.3090843611799008,2,639.7738024422351,2,2,0,1.0,0.0,0.0,0.0,1
39.44862944381711,18.24743248792498,114.88258765006141,0.008759433608873084,0,4809.280878397509,10,5,9,278.1440391370124,0.0,0.0,0.0,0
25.08017831485823,6.604485836020599,143.94336228961873,0.08228084881067832,0,3308.867606317215,20,2,14,313.8353517621587,0.0,0.0,0.0,0
26.206758691639816,24.548458954274956,53.735293643555494,0.06676599955769912,0,1789.3258854526377,29,6,14,173.50605970351702,0.0,0.0,0.0,0
49.16178594389812,18.643663323055563,93.96615323705906,0.1475397493317231,0,1053.7075863757536,8,4,7,24.25663197435392,0.0,0.0,0.0,0
157.30739119165128,43.41356719777056,189.9439572303719,0.7981192119586684,3,252.2908436057286,3,2,4,1.0,0.0,1.0,1.0,1
51.90576448240551,23.892284389480466,118.32480282896458,0.0745762146012641,0,4351.0796731696555,8,1,11,41.28508396294915,0.0,0.0,0.0,0
165.40956739467146,31.903411557493982,237.8386272088671,0.2726089794514315,3,655.782341836988,1,2,2,-1.0,1.0,0.0,1.0,1
36.97532869921477,18.8184114014239,92.13398166110483,0.12810232956831888,0,370.09444206032475,26,4,4,288.4105228147966,0.0,0.0,0.0,0
142.66154901356623,54.09303261931471,250.69553548614948,0.659004210030509,2,408.09823601572606,2,1,3,1.0,1.0,0.0,1.0,1
166.31653648092544,43.79250625746103,213.42562339930635,0.33772860121392806,2,418.4066692672342,3,0,2,0.0,0.0,0.0,0.0,1
13.882038799439064,21.577425525059173,84.88900750418236,0.07823990940170372,0,4427.663907763708,12,7,2,151.29836365812918,0.0,1.0,0.0,0
31.28808074651526,6.506428643348096,53.14571952460261,0.10432134062836161,0,2783.464586870416,28,1,7,170.7279591910598,0.0,0.0,0.0,0
180.07351666288406,64.10044992491135,207.96100666064936,0.7704280581600869,2,471.7628171382639,3,0,4,-1.0,0.0,0.0,0.0,1
13.590377272273459,6.885519557978721,108.28693611920428,0.007749326374348452,0,3778.3385244754354,6,8,13,322.3554724611004,0.0,0.0,0.0,0
49.198039353050895,20.618305043090523,142.71837688793477,0.14849024271944994,0,588.9639993542704,3,2,13,35.623102044790336,0.0,0.0,0.0,0
14.60493770997949,21.3055266218112,139.4404388648507,0.12354096311972841,0,2787.904256738939,25,6,1,221.6043775225056,0.0,0.0,0.0,0
110.5126915383884,59.373765517563655,205.94091374807962,0.6155546972711113,2,477.9105157365454,1,1,4,0.0,0.0,0.0,0.0,1
197.68001723984474,71.99541660080355,197.72733155292715,0.4068853495257043,4,593.2300794956909,2,1,2,-1.0,0.0,0.0,1.0,1
34.06720758176618,5.383845536461134,75.98132087450342,0.11404347346832025,0,2699.7851506903285,1,5,9,88.03853202383264,0.0,0.0,0.0,0
11.536358982524977,15.74620518007221,142.32258784862324,0.08945697490535486,1,725.4330354387697,7,2,4,145.22538950855574,0.0,0.0,0.0,0
90.64476886320882,70.07541863667379,197.51781735350528,0.5044794613219129,5,472.8904114531303,2,0,0,0.0,0.0,0.0,0.0,1
30.260104339070857,16.429460504100213,124.09738609106682,0.11507922796628575,0,3733.8477018693247,3,9,14,174.3659351712831,0.0,1.0,0.0,0
18.34750895172346,7.423109225219708,58.54084828082653,0.13641654960549465,0,2110.610396294556,4,6,13,312.10361087893614,0.0,0.0,0.0,0
29.528105121351587,7.1919574067025405,139.5445313766708,0.005320437801249983,0,1831.8095481716196,8,3,10,93.25853084725829,0.0,0.0,0.0,0
28.983979154911886,22.758036766566413,90.41948796088813,0.09370992778434216,0,1088.6415862982788,24,1,10,218.6991068518609,0.0,1.0,0.0,0
30.906579989681134,23.220313999584402,149.31637389334784,0.01591380749219281,0,4754.379769836361,12,5,12,363.54466593452065,0.0,0.0,0.0,0
23.462809129949072,16.38884038042487,144.6805301091329,0.044874762459622,0,2431.8393126053525,26,5,9,81.4787280292406,0.0,0.0,0.0,0
35.668410511245774,24.784355079155002,73.15484359650489,0.14138189095153578,0,2259.6151068028144,3,6,13,135.97464492223605,0.0,1.0,0.0,0
36.483083932754056,21.301088568049142,99.80907535110057,0.010076309987356513,0,2512.4512252004583,12,7,4,4.013477460345374,0.0,0.0,0.0,0
57.447006564213,6.4646300855446786,109.98679731550472,0.0789747790992362,0,4372.138472544991,2,4,11,89.50514611139222,0.0,0.0,0.0,0
140.3870133030518,34.156335395679946,219.1278907194737,0.5765850947513509,3,213.85911860231275,1,0,1,-1.0,0.0,1.0,0.0,1
35.965634632115155,8.951118113569565,130.51743973603766,0.02786654320480617,0,2209.417830467929,14,6,1,101.01525816222764,0.0,0.0,0.0,0
98.4146791239663,66.22990055215863,210.51271537904046,0.2913768436342196,4,91.65613170507163,3,0,3,2.0,1.0,0.0,0.0,1
98.38065517464585,63.10046159673162,213.9380502344461,0.7850087902568459,4,761.2801537356592,1,1,2,2.0,1.0,0.0,0.0,1
25.6095941893194,19.50222319866632,129.6300663415132,0.12494060884779914,1,3966.8572478585834,22,7,13,270.69395991993946,0.0,0.0,0.0,0
208.62703611719166,35.53028759703322,245.00870903367428,0.5537590036393494,2,376.93615511669725,1,2,3,-1.0,0.0,0.0,0.0,1
28.727005942368123,24.01428612819832,123.1993941811405,0.08979877262955549,0,822.172875664203,11,8,4,219.40697928627122,0.0,0.0,0.0,0
50.254515924783135,21.45967610083535,143.27105081327613,0.08163809491705465,0,3103.078858870079,1,7,7,360.4957512045569,0.0,0.0,0.0,0
34.41205647167153,10.17777483941009,125.45233074255646,0.10824444540070499,0,4391.284992745104,18,3,7,18.24369100330641,0.0,0.0,0.0,0
10.746448361800883,20.768925215859966,131.32842131676773,0.03318435926629746,0,765.576225429876,17,3,10,186.64480950830284,0.0,0.0,0.0,0
178.2413772910566,57.15065523845338,225.14087696700258,0.5433697889233978,5,654.7122472818927,1,1,0,-1.0,1.0,1.0,1.0,1
54.27193821811529,6.32981590349533,145.3046586159845,0.0422738518649527,0,503.60911561985284,15,4,13,186.33800908685672,0.0,0.0,0.0,0
24.6207541942124,22.497944691958523,127.17829390683478,0.06268612256931141,0,4808.606424414291,17,9,5,343.76302251830685,0.0,0.0,0.0,0
36.90109815678376,22.56413348453687,65.17036446515205,0.1143054826961739,0,2737.520267595164,17,5,0,320.1221274818286,0.0,0.0,0.0,0
44.76394506837052,21.150050502276457,116.3556919558561,0.022704142708791526,0,2885.6508205117707,22,5,12,215.08419285153664,0.0,0.0,0.0,0
201.61175410289107,49.52017418485966,185.34365534327947,0.5742576596365101,5,779.7078127341753,1,0,3,-1.0,1.0,0.0,0.0,1
15.74763586587365,6.693884231733945,134.0833690914086,0.06405237246861827,0,4246.5757955645,16,6,10,95.12969372436277,0.0,0.0,0.0,0
10.805410927466848,7.340901454126523,68.49260187728174,0.017038097606801233,0,4824.883135304239,6,4,3,147.29524659699626,0.0,0.0,0.0,0
26.6345089846335,13.765972160663317,76.26933098800052,0.024707662041447136,0,2597.1270255256127,4,1,8,250.18579066552135,0.0,0.0,0.0,0
31.73286590255421,11.615899895620865,67.8662805339103,0.1147998646401816,0,2854.4918159891954,5,2,9,247.2753706610786,0.0,0.0,0.0,0
135.3141054220705,30.486293756559718,230.54170492097856,0.6630519631157212,4,280.12487190275357,2,1,0,0.0,0.0,0.0,1.0,1
17.56706293457665,20.70663382277568,62.205376708131595,0.028400063024560572,0,2806.608659451817,27,4,1,328.14366043287873,0.0,0.0,0.0,0
50.52912169052705,11.449422256922691,100.58046230176674,0.11257723914581612,0,206.4087625970376,27,2,2,324.6351722981029,0.0,0.0,0.0,0
47.858041522742056,22.788122342031293,121.67099074051588,0.12083601792221299,1,717.0417614630884,18,4,12,193.98563602445572,0.0,1.0,0.0,0
50.791026163148345,23.69597939346999,134.092384377346,0.09655188539357466,0,2363.418577241478,4,2,12,353.698733600432,0.0,0.0,0.0,0
50.980477653289995,21.497075349742072,128.77421883023698,0.04250461033366773,0,2737.840756396083,26,7,12,4.504481812036512,0.0,0.0,0.0,0
44.295563552493185,24.822528636426075,124.72195877420377,0.11099795800284176,1,1054.535019495766,20,2,2,9.56179861420365,0.0,1.0,0.0,0
57.36015746052841,22.439847479942667,75.06620347114671,0.12872675794659436,0,2994.904675134085,1,4,11,66.66322613115643,0.0,0.0,0.0,0
56.52387959818341,16.882429329983765,130.1008243197916,0.05958109564603458,0,4560.615306466081,18,9,2,130.53880059995265,0.0,0.0,0.0,0
213.90689498278607,65.26408019855131,197.49245130892098,0.33484938053352653,5,160.27909016896635,3,2,1,-1.0,0.0,0.0,0.0,1
181.05337142400037,77.65020776048601,236.51689385543443,0.31664163087239283,5,319.7854117169231,1,1,1,-1.0,0.0,0.0,0.0,1
30.067400211925907,19.37728145767622,137.6032871521265,0.06526363900492864,0,4662.325816717454,6,1,12,117.25813829607807,0.0,0.0,0.0,0
100.81567809282933,49.1664387696492,185.1684134945911,0.5409855071731178,3,590.7897116269369,2,2,3,-1.0,0.0,0.0,0.0,1
130.1683712142002,62.67217293054001,221.78673147151773,0.24195106791332302,4,652.9837430952698,3,1,0,-1.0,1.0,0.0,1.0,1
157.28059918394447,40.55802349813762,181.99737651855787,0.66758129063784,2,778.9880610534013,3,0,1,2.0,0.0,0.0,0.0,1
13.046436086035998,18.88034828211484,68.2751165987436,0.047856761149835975,0,4544.674692406123,29,6,5,8.740386823726475,0.0,0.0,0.0,0
141.87514974359354,37.54878407569404,240.47632318540752,0.49945859249889146,2,578.0537642437241,3,2,1,-1.0,1.0,0.0,1.0,1
100.51511711047027,75.0831707338379,240.42743890014614,0.24654774285818684,2,657.066788843092,3,0,1,1.0,1.0,0.0,0.0,1
139.01864585636875,59.86063470929966,251.0435907529697,0.3253809333928953,5,52.22985604672671,2,1,0,0.0,1.0,0.0,0.0,1
48.115451601096936,14.09837779015174,76.72526297935953,0.0329708023234785,0,4292.791321288597,22,5,9,281.10774729134005,0.0,0.0,0.0,0
35.194859914629134,8.114938637068885,62.80785089848793,0.0018252518073049728,0,1827.161952615926,9,9,12,41.48442870913902,0.0,0.0,0.0,0
206.9811369764869,57.2731450479311,231.07037851684763,0.2616253763685859,4,704.4724007271037,3,0,4,-1.0,0.0,0.0,0.0,1
41.70275280054916,20.217829459224802,148.60279281964296,0.027063573312205564,0,1727.065791139209,25,5,10,248.67931265197774,0.0,0.0,0.0,0
118.500947271048,63.65589815761504,207.74051539602584,0.2518420771186685,2,304.17955882897746,4,0,0,1.0,0.0,0.0,0.0,1
15.721575930617927,5.174122941250872,65.55714368693023,0.03109094686015014,0,1137.548612437432,24,7,11,129.691708192969,0.0,0.0,0.0,0
27.647666577738878,11.741736817621476,125.95928827379745,0.06659985311200892,0,3756.129830273977,19,2,0,71.4114274917381,0.0,0.0,0.0,0
18.184190073265075,10.475826150282131,142.8317532848577,0.1013973413379533,0,112.93870543512291,21,3,9,297.8206327235453,0.0,0.0,0.0,0
98.13365774559038,66.11996244457839,225.01551431945035,0.52950586720739,4,360.79779584201503,2,0,4,-1.0,0.0,0.0,0.0,1
13.055678806417216,18.109792470660018,96.69221775637152,0.07043320709902995,0,4648.901028466467,17,7,8,85.43280978880733,0.0,0.0,0.0,0
175.6684085111043,73.7932441290564,239.88688279147908,0.3183526066126657,3,33.71788982230292,1,2,0,1.0,0.0,0.0,0.0,1
37.31842455130687,21.698682970528193,80.27247960782191,0.12489772533789606,0,157.6169987915406,22,2,10,51.47404783912254,0.0,0.0,0.0,0
47.48105777818215,20.150735735944586,115.22565177735441,0.07605653054050644,0,1681.9896891900062,28,6,11,256.2714458126652,0.0,0.0,0.0,0
34.44489158962257,13.035576013086486,149.3848388899698,0.13204721432233904,0,2868.4179378523,26,3,4,266.7485804798102,0.0,0.0,0.0,0
25.787170124201854,17.43037448068097,71.98619563689769,0.06672590390107942,0,710.9944541457096,5,7,11,222.7872618203176,0.0,0.0,0.0,0
14.43181169465463,12.729802121170293,58.57100934382839,0.020895880000913684,0,97.2442482827573,15,6,14,175.17287648660383,0.0,0.0,0.0,0
47.30952416586521,24.803304245108105,149.9816719362678,0.08002196224039972,0,4951.7368462099375,21,4,5,41.69517488239686,0.0,0.0,0.0,0
38.799920890283,23.347912261710633,50.530000639760544,0.14626007444177136,0,3628.3356782777896,25,2,14,195.28840719639234,0.0,0.0,0.0,0
102.31576769414032,77.87569821608082,234.56742311782273,0.543008523607291,5,499.0972457684671,1,1,3,1.0,0.0,0.0,0.0,1
159.5920178747245,66.35648592566469,238.1144927738144,0.6218384288545986,2,323.7271902280441,1,0,3,-1.0,0.0,0.0,0.0,1
35.44795202110238,14.056496105686536,77.86943159285258,0.1438307809785615,0,2920.156401436239,6,9,12,300.63064208487816,0.0,0.0,0.0,0
109.065591179582,68.22660149287378,250.1592116704482,0.23432369194568517,2,517.3095510775089,4,0,0,0.0,0.0,0.0,1.0,1
211.09905185068467,76.35084846037495,230.06653497786016,0.6723398707431966,3,197.8953823097826,4,2,1,1.0,1.0,0.0,0.0,1
38.99916602260419,9.749378144454914,89.8628961644075,0.11374585702699398,0,930.1017758979813,12,6,1,91.64384377071104,0.0,0.0,0.0,0
18.83411570881526,16.604570643982832,140.40349864545593,0.04802717511426579,0,980.1227645521617,16,6,8,77.09101438460236,0.0,0.0,0.0,0
171.77518440132928,62.3738058329918,236.96031597796707,0.7633034586658873,2,497.2315987943102,3,1,0,-1.0,0.0,0.0,0.0,1
37.462563568894716,10.460575913517188,74.45074973444252,0.02055895253048719,0,3101.5728247791603,19,5,8,124.06197472406917,0.0,0.0,0.0,0
104.32579747217527,35.48321107463992,218.69542548492632,0.563153026587172,2,234.7427385737686,2,1,4,-1.0,0.0,0.0,0.0,1
57.09016798004885,16.45234490628669,142.38344364233643,0.05895581789923131,0,4474.755371037473,19,6,11,138.98606312612003,0.0,0.0,0.0,0
18.072384301646053,24.214926055427107,103.75401436403463,0.002129495170758555,0,2277.221187630855,4,3,0,77.79687354958689,0.0,0.0,0.0,0
47.851652847060095,15.936730205399732,77.88505300867648,0.1293861531092185,1,1309.028050928308,6,8,2,272.7243942035693,0.0,0.0,0.0,0
35.028965871541565,17.914500867021072,101.05704087285037,0.017992941259645474,0,4021.860351240481,6,3,9,30.75321275755952,0.0,0.0,0.0,0
193.36378064972536,75.28174357181803,218.30554277811703,0.398276788177904,3,704.3985613035425,4,1,0,-1.0,1.0,0.0,1.0,1
49.866223170012525,18.459646145472963,93.62087642226231,0.038438042129150314,0,1720.6526133149891,26,6,2,229.13133320048274,0.0,0.0,0.0,0
113.95658813909742,46.48840085854134,232.92448584335023,0.20623838791640764,3,547.4348307902452,1,0,3,-1.0,0.0,0.0,0.0,1
24.708398667173896,23.236720699198223,146.75112636137777,0.02781883120149815,0,56.09758407380814,7,1,13,250.23132983857454,0.0,0.0,0.0,0
54.75588703532682,17.733393643344147,111.39335847600617,0.009997806084103495,0,793.3365540443561,12,1,6,248.28313941104895,0.0,1.0,0.0,0
11.453569017197687,8.337702357097418,68.13192799255052,0.058151039212559125,0,4377.599229520677,29,3,7,38.01013564090492,0.0,0.0,0.0,0
107.23563719208408,41.53098846268027,246.8382809371286,0.3330682641712897,5,363.20820643535836,2,2,3,-1.0,0.0,0.0,0.0,1
57.48996767310015,8.033339207152405,58.19687775934905,0.06474232760585237,0,2393.434596635556,4,1,2,76.44136094071075,0.0,0.0,0.0,0
17.81200730525513,12.779169712558748,116.84854273067788,0.14076090474139352,1,3827.7728679158954,29,1,2,99.73129310434092,0.0,0.0,0.0,0
10.919049488762102,18.792770393178124,80.13917957663593,0.09389758708769304,0,2371.748230996516,5,4,10,244.40810863619393,0.0,0.0,0.0,0
37.73468428235289,6.606737331389752,129.01663868934622,0.06341381656323572,0,1306.298330652161,16,1,5,72.90082224060134,0.0,0.0,0.0,0
32.85076846362408,21.01354871460299,79.13524047243897,0.07687839588459643,0,2279.8285377065918,5,5,14,266.1340501285682,0.0,0.0,0.0,0
16.093975089069183,5.365501394470124,140.41353525781906,0.010297299922180836,1,4759.414466796576,17,8,14,67.49590857550768,0.0,0.0,0.0,0
47.50306620721736,6.984577921653532,133.90491680793573,0.1397133291129329,0,4634.406034651508,12,2,11,243.1885999761094,0.0,0.0,0.0,0
216.1264349847208,37.38175925607425,209.612081374172,0.63223766640472,3,220.95554679998116,3,2,3,1.0,0.0,0.0,0.0,1
47.686703521400226,9.310015177351021,83.60070589901088,0.06985238126434193,0,4579.081032135945,8,8,10,63.32605837958304,0.0,0.0,0.0,0
